response,contrast,Recombination,Map_type,QTL,H2,Repulsion,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic variance,CV - GW,20X,Chr,2,2,4,DV,-0.0153085869613842,0.00235759880447671,Inf,-6.49329603167239,8.39784397446692e-11
Genetic variance,CV - GW,2X,Chr,2,2,4,DV,-0.0131385043407353,0.00235759880447672,Inf,-5.57283296707959,2.50629848735283e-08
Genetic variance,CV - GW,20X,Peri,2,2,4,DV,-0.0235285662259774,0.00235759880447671,Inf,-9.97988554341829,1.86681999210385e-23
Genetic variance,CV - GW,2X,Peri,2,2,4,DV,-0.0128943987660357,0.00235759880447669,Inf,-5.46929305425138,4.51834140115075e-08
Genetic variance,CV - GW,20X,WT,2,2,4,DV,-0.0118799122287549,0.0023575988044767,Inf,-5.03898806115649,4.67999673925223e-07
Genetic variance,CV - GW,2X,WT,2,2,4,DV,-0.0116185440639392,0.0023575988044767,Inf,-4.92812604157989,8.30220550818379e-07
Genetic variance,CV - GW,2X,Chr,200,2,4,DV,-0.0131752646152042,0.0023575988044767,Inf,-5.58842521899251,2.29138011313533e-08
Genetic variance,CV - GW,20X,Peri,200,2,4,DV,-0.0272597534972511,0.0023575988044767,Inf,-11.5625073466653,6.38177191118334e-31
Genetic variance,CV - GW,2X,Peri,200,2,4,DV,-0.0175765729818616,0.00235759880447669,Inf,-7.45528583934067,8.96732040969902e-14
Genetic variance,CV - GW,20X,WT,200,2,4,DV,-0.010452143350858,0.00235759880447671,Inf,-4.43338507425905,9.27649657125819e-06
Genetic variance,CV - GW,2X,WT,200,2,4,DV,-0.0123403994342664,0.00235759880447671,Inf,-5.2343084882949,1.65603673099538e-07
Genetic variance,CV - GW,20X,Chr,200,8,4,DV,-0.0354321911811271,0.00235759880447669,Inf,-15.0289316035651,4.74598651804794e-51
Genetic variance,CV - GW,2X,Chr,200,8,4,DV,-0.014448611974876,0.00235759880447671,Inf,-6.12852871635342,8.86954223277777e-10
Genetic variance,CV - GW,20X,Peri,200,8,4,DV,-0.0241234039970314,0.00235759880447669,Inf,-10.2321921572174,1.42262045049752e-24
Genetic variance,CV - GW,2X,Peri,200,8,4,DV,-0.0168865898543283,0.00235759880447669,Inf,-7.16262233517571,7.91481809382776e-13
Genetic variance,CV - GW,20X,WT,200,8,4,DV,-0.00919726476902967,0.0023575988044767,Inf,-3.90111530068879,9.57505292788746e-05
Genetic variance,CV - GW,2X,WT,200,8,4,DV,-0.00816887311045172,0.00235759880447667,Inf,-3.46491230608891,0.000530404403977291
Genetic variance,CV - GW,20X,Chr,2,2,5,DV,-0.0286232967657112,0.00235759880447679,Inf,-12.1408683747884,6.414167459997e-34
Genetic variance,CV - GW,2X,Chr,2,2,5,DV,-0.016489178543289,0.0023575988044767,Inf,-6.99405620327716,2.67050495510184e-12
Genetic variance,CV - GW,20X,Peri,2,2,5,DV,-0.0370098074810862,0.00235759880447671,Inf,-15.6980939296416,1.55854917442184e-55
Genetic variance,CV - GW,2X,Peri,2,2,5,DV,-0.0232726175024874,0.0023575988044767,Inf,-9.87132223612282,5.54290693389752e-23
Genetic variance,CV - GW,20X,WT,2,2,5,DV,-0.0151529486472432,0.00235759880447671,Inf,-6.4272804255203,1.2990704257795e-10
Genetic variance,CV - GW,2X,WT,2,2,5,DV,-0.011557347406237,0.00235759880447668,Inf,-4.90216884411865,9.47843127150116e-07
Genetic variance,CV - GW,20X,Chr,200,2,5,DV,-0.0163307190812613,0.00235759880447671,Inf,-6.92684397797106,4.30332730412413e-12
Genetic variance,CV - GW,2X,Chr,200,2,5,DV,-0.0142271350601709,0.00235759880447668,Inf,-6.03458698450135,1.59369767072227e-09
Genetic variance,CV - GW,20X,Peri,200,2,5,DV,-0.0210879067566881,0.0023575988044767,Inf,-8.94465450043732,3.73115089474206e-19
Genetic variance,CV - GW,2X,Peri,200,2,5,DV,-0.0158315248160218,0.00235759880447669,Inf,-6.71510554974846,1.87930135737262e-11
Genetic variance,CV - GW,20X,WT,200,2,5,DV,-0.0142397593100093,0.00235759880447669,Inf,-6.0399416910843,1.54169929918479e-09
Genetic variance,CV - GW,2X,WT,200,2,5,DV,-0.00936820100325745,0.00235759880447669,Inf,-3.97361967840703,7.07885639732921e-05
Genetic variance,CV - GW,20X,Chr,200,8,5,DV,-0.0145299463713884,0.00235759880447668,Inf,-6.16302754471984,7.13670871604039e-10
Genetic variance,CV - GW,2X,Chr,200,8,5,DV,-0.00840517922685307,0.0023575988044767,Inf,-3.56514399773745,0.000363656473326375
Genetic variance,CV - GW,20X,Peri,200,8,5,DV,-0.0157032851509025,0.00235759880447671,Inf,-6.66071136492115,2.7250535216525e-11
Genetic variance,CV - GW,2X,Peri,200,8,5,DV,-0.007571455761323,0.0023575988044767,Inf,-3.21151153747874,0.00132038668511267
Genetic variance,CV - GW,20X,WT,200,8,5,DV,-0.00657450271759192,0.00235759880447667,Inf,-2.78864355763503,0.00529292835106141
Genetic variance,CV - GW,20X,Peri,2,2,1,R,-0.0052978774440439,0.00235759880447661,Inf,-2.24714969908548,0.0246304616079611
Genetic variance,CV - GW,2X,Peri,2,2,1,R,-0.00692814167285846,0.00235759880447664,Inf,-2.93864319056458,0.00329652342631616
Genetic variance,CV - GW,2X,Chr,200,2,1,R,-0.0117942944370359,0.00235759880447666,Inf,-5.00267238626036,5.65409827987916e-07
Genetic variance,CV - GW,20X,Peri,200,2,1,R,-0.00891270000394973,0.00235759880447666,Inf,-3.78041420237663,0.000156567667755092
Genetic variance,CV - GW,2X,Peri,200,2,1,R,-0.00727044375574958,0.00235759880447668,Inf,-3.08383417142232,0.00204351465893847
Genetic variance,CV - GW,20X,WT,200,2,1,R,-0.0077596320036503,0.00235759880447669,Inf,-3.2913284435486,0.000997154165832565
Genetic variance,CV - GW,20X,Chr,200,8,1,R,-0.0117372452631395,0.00235759880447665,Inf,-4.97847438709786,6.40874222709483e-07
Genetic variance,CV - GW,2X,Chr,200,8,1,R,-0.00915580004211151,0.00235759880447669,Inf,-3.88352760644694,0.000102951836807168
Genetic variance,CV - GW,20X,Peri,200,8,1,R,-0.00700971265529448,0.00235759880447665,Inf,-2.97324236930572,0.00294671666035657
Genetic variance,CV - GW,2X,Peri,200,8,1,R,-0.00628352004130808,0.00235759880447665,Inf,-2.66522023568082,0.00769379179942145
Genetic variance,CV - GW,20X,WT,200,8,1,R,-0.00835522582622137,0.0023575988044767,Inf,-3.54395574444479,0.000394171404087364
Genetic variance,CV - GW,20X,Chr,2,2,2,R,-0.02371871629508,0.0023575988044767,Inf,-10.0605396685992,8.25446083436724e-24
Genetic variance,CV - GW,2X,Chr,2,2,2,R,-0.0152542440304622,0.00235759880447669,Inf,-6.47024591355279,9.7843550470472e-11
Genetic variance,CV - GW,20X,Peri,2,2,2,R,-0.0156384435639937,0.00235759880447667,Inf,-6.63320813291005,3.28468126942462e-11
Genetic variance,CV - GW,2X,Peri,2,2,2,R,-0.0164116547114404,0.00235759880447667,Inf,-6.96117366545892,3.37449471825539e-12
Genetic variance,CV - GW,20X,WT,2,2,2,R,-0.0161146284977106,0.0023575988044767,Inf,-6.83518691437726,8.18981752721103e-12
Genetic variance,CV - GW,2X,WT,2,2,2,R,-0.00983344962249902,0.00235759880447669,Inf,-4.17095970859289,3.03319494473596e-05
Genetic variance,CV - GW,2X,Chr,200,2,2,R,-0.00717040894312429,0.00235759880447668,Inf,-3.04140336748937,0.00235478136891099
Genetic variance,CV - GW,20X,Peri,200,2,2,R,-0.00749986666567467,0.00235759880447668,Inf,-3.1811462796103,0.00146693539245959
Genetic variance,CV - GW,2X,Peri,200,2,2,R,-0.0108762189209498,0.00235759880447668,Inf,-4.61326112835558,3.96399774943101e-06
Genetic variance,CV - GW,2X,WT,200,2,2,R,-0.00869683308465704,0.00235759880447672,Inf,-3.68885200829891,0.000225268197648753
Genetic variance,CV - GW,20X,Chr,200,8,2,R,-0.0126031665118414,0.00235759880447667,Inf,-5.34576387123635,9.00365235835296e-08
Genetic variance,CV - GW,2X,Chr,200,8,2,R,-0.00467465866241079,0.00235759880447666,Inf,-1.98280498511216,0.0473892169737562
Genetic variance,CV - GW,20X,Peri,200,8,2,R,-0.0128773862211064,0.00235759880447666,Inf,-5.46207700676409,4.70595846162117e-08
Genetic variance,CV - GW,20X,WT,200,8,2,R,-0.00563447667482632,0.00235759880447668,Inf,-2.38992175603729,0.0168519625532134
Genetic variance,CV - GW,2X,WT,200,8,2,R,-0.00976918878008488,0.00235759880447664,Inf,-4.14370280538616,3.41742571459299e-05
Genetic variance,CV - GW,20X,Chr,2,2,3,R,-0.0237194127822103,0.0023575988044767,Inf,-10.0608350908437,8.22972664779516e-24
Genetic variance,CV - GW,2X,Chr,2,2,3,R,-0.0183062869550689,0.00235759880447669,Inf,-7.76480159402365,8.17731290589797e-15
Genetic variance,CV - GW,20X,Peri,2,2,3,R,-0.0244842917940468,0.00235759880447669,Inf,-10.3852664616029,2.8936017052009e-25
Genetic variance,CV - GW,2X,Peri,2,2,3,R,-0.0136533066386846,0.00235759880447669,Inf,-5.7911917043558,6.98887499995849e-09
Genetic variance,CV - GW,20X,WT,2,2,3,R,-0.016420002096503,0.0023575988044767,Inf,-6.96471429546201,3.29070881237341e-12
Genetic variance,CV - GW,2X,WT,2,2,3,R,-0.0181027671282238,0.00235759880447671,Inf,-7.67847654734533,1.60991623468631e-14
Genetic variance,CV - GW,20X,Peri,200,2,3,R,-0.0139468935803176,0.00235759880447669,Inf,-5.91571965248489,3.30427613218635e-09
Genetic variance,CV - GW,2X,Peri,200,2,3,R,-0.00830553960548623,0.00235759880447671,Inf,-3.52288081827804,0.000426883276531179
Genetic variance,CV - GW,2X,WT,200,2,3,R,-0.00674802836558151,0.00235759880447668,Inf,-2.86224626207315,0.00420649926386951
Genetic variance,CV - GW,20X,Chr,200,8,3,R,-0.0191718759817391,0.00235759880447669,Inf,-8.13195016273971,4.22438504728e-16
Genetic variance,CV - GW,2X,Chr,200,8,3,R,-0.00996750737179161,0.00235759880447664,Inf,-4.22782169420224,2.35964665950152e-05
Genetic variance,CV - GW,20X,Peri,200,8,3,R,-0.0138735128119755,0.00235759880447661,Inf,-5.88459443804963,3.99031243914711e-09
Genetic variance,CV - GW,2X,Peri,200,8,3,R,-0.010816923455951,0.00235759880447648,Inf,-4.58811034151036,4.47276223864797e-06
Genetic variance,CV - GW,20X,WT,200,8,3,R,-0.00510150088620271,0.00235759880447664,Inf,-2.16385454408778,0.0304755144838781
Genetic variance,CV - GW,20X,Chr,2,2,4,R,-0.0215186586894004,0.00235759880447672,Inf,-9.1273624030262,7.01884392935193e-20
Genetic variance,CV - GW,2X,Chr,2,2,4,R,-0.0158008198427036,0.00235759880447671,Inf,-6.70208171666034,2.05471070669433e-11
Genetic variance,CV - GW,20X,Peri,2,2,4,R,-0.0187472671695963,0.00235759880447669,Inf,-7.95184792849331,1.83749727871323e-15
Genetic variance,CV - GW,2X,Peri,2,2,4,R,-0.0170458668589521,0.00235759880447669,Inf,-7.23018132965832,4.82349557392414e-13
Genetic variance,CV - GW,20X,WT,2,2,4,R,-0.0158592123815686,0.00235759880447668,Inf,-6.7268495180158,1.73375876708053e-11
Genetic variance,CV - GW,2X,WT,2,2,4,R,-0.0131409172926662,0.00235759880447671,Inf,-5.57385644568265,2.49161075934719e-08
Genetic variance,CV - GW,20X,Chr,200,2,4,R,-0.00955638106190828,0.00235759880447669,Inf,-4.0534382032101,5.04703364896188e-05
Genetic variance,CV - GW,2X,Chr,200,2,4,R,-0.0140046298610469,0.0023575988044767,Inf,-5.94020909514136,2.84658766231893e-09
Genetic variance,CV - GW,20X,Peri,200,2,4,R,-0.00507145081675297,0.00235759880447668,Inf,-2.15110849527203,0.0314676371337242
Genetic variance,CV - GW,2X,Peri,200,2,4,R,-0.00922716553581162,0.00235759880447671,Inf,-3.91379802122851,9.08556419785322e-05
Genetic variance,CV - GW,20X,WT,200,2,4,R,-0.00992141312440602,0.00235759880447671,Inf,-4.20827034080897,2.57332887801322e-05
Genetic variance,CV - GW,2X,WT,200,2,4,R,-0.00745091766217675,0.00235759880447671,Inf,-3.1603840517855,0.00157561302841295
Genetic variance,CV - GW,20X,Chr,200,8,4,R,-0.0220041484524878,0.00235759880447669,Inf,-9.33328792443632,1.02636547433276e-20
Genetic variance,CV - GW,2X,Chr,200,8,4,R,-0.0188389156723648,0.0023575988044767,Inf,-7.9907215920676,1.34151202473016e-15
Genetic variance,CV - GW,20X,Peri,200,8,4,R,-0.0226378695246675,0.0023575988044766,Inf,-9.60208729393769,7.83415858640729e-22
Genetic variance,CV - GW,2X,Peri,200,8,4,R,-0.0152968093448601,0.00235759880447673,Inf,-6.48830043339593,8.68100444509422e-11
Genetic variance,CV - GW,20X,WT,200,8,4,R,-0.00546036639315759,0.00235759880447671,Inf,-2.31607107315681,0.0205543884082959
Genetic variance,CV - GW,2X,WT,200,8,4,R,-0.00929106940084224,0.00235759880447677,Inf,-3.9409035087733,8.11752768887769e-05
Genetic variance,CV - GW,20X,Chr,2,2,5,R,-0.0266181791356781,0.00235759880447679,Inf,-11.2903769229665,1.46407469876804e-29
Genetic variance,CV - GW,2X,Chr,2,2,5,R,-0.0259674836793978,0.00235759880447669,Inf,-11.0143776922901,3.25780035188924e-28
Genetic variance,CV - GW,20X,Peri,2,2,5,R,-0.0267220528006003,0.00235759880447669,Inf,-11.3344360159411,8.86009971332176e-30
Genetic variance,CV - GW,2X,Peri,2,2,5,R,-0.0179231167358422,0.00235759880447669,Inf,-7.60227596901099,2.90967409673366e-14
Genetic variance,CV - GW,20X,WT,2,2,5,R,-0.02174400197003,0.00235759880447669,Inf,-9.22294409411038,2.8905253988575e-20
Genetic variance,CV - GW,2X,WT,2,2,5,R,-0.0141542756854064,0.00235759880447668,Inf,-6.00368292456283,1.9289122082172e-09
Genetic variance,CV - GW,2X,Chr,200,2,5,R,-0.00958013781548483,0.00235759880447669,Inf,-4.06351487678638,4.83392399088577e-05
Genetic variance,CV - GW,20X,Peri,200,2,5,R,-0.0110214042772676,0.0023575988044767,Inf,-4.67484300396645,2.94178576500808e-06
Genetic variance,CV - GW,2X,Peri,200,2,5,R,-0.00592243807087933,0.0023575988044767,Inf,-2.51206357062685,0.0120027464905361
Genetic variance,CV - GW,20X,WT,200,2,5,R,-0.0061041185091148,0.0023575988044767,Inf,-2.58912521397792,0.00962200998135608
Genetic variance,CV - GW,2X,WT,200,2,5,R,-0.00598664742616515,0.00235759880447667,Inf,-2.5392986350339,0.0111074965704487
Genetic variance,CV - GW,20X,Chr,200,8,5,R,-0.0102706108104625,0.00235759880447667,Inf,-4.35638616331175,1.32227411509112e-05
Genetic variance,CV - GW,2X,Chr,200,8,5,R,-0.00746046260781234,0.0023575988044767,Inf,-3.16443263953398,0.00155385625963252
Genetic variance,CV - GW,20X,Peri,200,8,5,R,-0.00832894238465703,0.00235759880447665,Inf,-3.53280734993668,0.000411171977847532
Genetic variance,CV - GW,2X,Peri,200,8,5,R,-0.00955852730635929,0.00235759880447677,Inf,-4.05434855506752,5.0274208025078e-05
Genetic variance,CV - GW,20X,WT,200,8,5,R,-0.00692500993707854,0.00235759880447671,Inf,-2.93731483233239,0.00331067814323101
Genetic variance,CV - GW,2X,WT,200,8,5,R,-0.00510462371225068,0.00235759880447666,Inf,-2.1651791231646,0.0303739704673041
