response,contrast,Recombination,Map_type,QTL,H2,Repulsion,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic variance,CV - GW,2X,WT,2,2,2,DV,-0.0794731702962873,0.00628011413484602,Inf,-12.6547334315662,1.05332487953183e-36
Genetic variance,CV - GW,2X,Chr,200,2,2,DV,-0.02018889679119,0.00628011413484606,Inf,-3.21473405700849,0.00130565423690817
Genetic variance,CV - GW,20X,Peri,200,2,2,DV,-0.0341588983250874,0.00628011413484604,Inf,-5.43921616576239,5.35154922595179e-08
Genetic variance,CV - GW,2X,Peri,200,2,2,DV,-0.0141166461040289,0.00628011413484606,Inf,-2.24783273057106,0.0245868579387428
Genetic variance,CV - GW,20X,WT,200,2,2,DV,-0.0229452703441234,0.00628011413484604,Inf,-3.65363906633615,0.00025854965022336
Genetic variance,CV - GW,2X,WT,200,2,2,DV,-0.0239954968126807,0.00628011413484603,Inf,-3.82086954113438,0.000132981985856062
Genetic variance,CV - GW,20X,Chr,2,8,2,DV,-0.0281580684094316,0.00628011413484605,Inf,-4.48368736695291,7.33641254773742e-06
Genetic variance,CV - GW,2X,Chr,2,8,2,DV,-0.0138734518607532,0.00628011413484607,Inf,-2.20910823638927,0.0271671133803422
Genetic variance,CV - GW,20X,Peri,2,8,2,DV,-0.0293623402691292,0.00628011413484605,Inf,-4.67544691683363,2.93314143192968e-06
Genetic variance,CV - GW,2X,Peri,2,8,2,DV,-0.0211612131148234,0.00628011413484603,Inf,-3.36955868324234,0.000752886578533431
Genetic variance,CV - GW,2X,WT,2,8,2,DV,-0.0126661911931876,0.00628011413484602,Inf,-2.0168727703383,0.0437087923461137
Genetic variance,CV - GW,20X,Chr,200,8,2,DV,-0.0314438600816218,0.00628011413484604,Inf,-5.00689309246012,5.53156294039412e-07
Genetic variance,CV - GW,2X,Chr,200,8,2,DV,-0.024952251945065,0.0062801141348461,Inf,-3.97321631570577,7.0908597956637e-05
Genetic variance,CV - GW,20X,Peri,200,8,2,DV,-0.0286651309438829,0.00628011413484612,Inf,-4.56442834133065,5.00857238509756e-06
Genetic variance,CV - GW,2X,Peri,200,8,2,DV,-0.0238843951435431,0.0062801141348461,Inf,-3.80317851406827,0.000142851339333475
Genetic variance,CV - GW,20X,WT,200,8,2,DV,-0.0185137979776527,0.00628011413484596,Inf,-2.94800342479872,0.00319833521411784
Genetic variance,CV - GW,2X,WT,200,8,2,DV,-0.0167755712537335,0.0062801141348459,Inf,-2.67122076024899,0.00755759244039779
Genetic variance,CV - GW,20X,Chr,2,2,3,DV,-0.11335256083135,0.00628011413484568,Inf,-18.0494427963347,7.96906096691998e-73
Genetic variance,CV - GW,2X,Chr,2,2,3,DV,-0.0904428519707466,0.00628011413484603,Inf,-14.4014662836958,5.0657270123377e-47
Genetic variance,CV - GW,20X,Peri,2,2,3,DV,-0.130125530209058,0.00628011413484603,Inf,-20.7202492526433,2.27504693139012e-95
Genetic variance,CV - GW,2X,Peri,2,2,3,DV,-0.0896866576901629,0.00628011413484605,Inf,-14.2810553700807,2.87218574785346e-46
Genetic variance,CV - GW,20X,WT,2,2,3,DV,-0.0827742898731456,0.00628011413484599,Inf,-13.1803798618662,1.13816297883881e-39
Genetic variance,CV - GW,2X,WT,2,2,3,DV,-0.0921784653144071,0.00628011413484607,Inf,-14.6778328124552,8.94024294894598e-49
Genetic variance,CV - GW,2X,Chr,200,2,3,DV,-0.0394309045907502,0.00628011413484608,Inf,-6.27869235241481,3.41432432132191e-10
Genetic variance,CV - GW,20X,Peri,200,2,3,DV,-0.019814106047131,0.00628011413484606,Inf,-3.15505508684783,0.00160467804075968
Genetic variance,CV - GW,2X,Peri,200,2,3,DV,-0.0316241326107954,0.00628011413484609,Inf,-5.03559838750771,4.76358374725771e-07
Genetic variance,CV - GW,20X,WT,200,2,3,DV,-0.0156085990495406,0.00628011413484607,Inf,-2.48540053801477,0.0129405743007074
Genetic variance,CV - GW,2X,WT,200,2,3,DV,-0.0307745610537964,0.00628011413484609,Inf,-4.90031875106211,9.56812924157629e-07
Genetic variance,CV - GW,20X,Chr,2,8,3,DV,-0.0452305970430485,0.00628011413484607,Inf,-7.2021934748097,5.92515350375318e-13
Genetic variance,CV - GW,2X,Chr,2,8,3,DV,-0.018963399087027,0.00628011413484607,Inf,-3.01959465701523,0.00253113185679553
Genetic variance,CV - GW,20X,Peri,2,8,3,DV,-0.0471228924036148,0.00628011413484608,Inf,-7.50350891588847,6.21317552026474e-14
Genetic variance,CV - GW,2X,Peri,2,8,3,DV,-0.0248940519113309,0.0062801141348461,Inf,-3.96394896283855,7.37200199544704e-05
Genetic variance,CV - GW,20X,WT,2,8,3,DV,-0.0230894072621193,0.00628011413484608,Inf,-3.67659038774544,0.000236372126700163
Genetic variance,CV - GW,2X,WT,2,8,3,DV,-0.0182723912376517,0.00628011413484612,Inf,-2.90956355972334,0.00361933784948528
Genetic variance,CV - GW,20X,Chr,200,8,3,DV,-0.0454560678702665,0.00628011413484606,Inf,-7.23809582027297,4.55027929763728e-13
Genetic variance,CV - GW,2X,Chr,200,8,3,DV,-0.0379785287767542,0.006280114134846,Inf,-6.04742652144259,1.47177753407131e-09
Genetic variance,CV - GW,20X,Peri,200,8,3,DV,-0.0424392444478979,0.00628011413484608,Inf,-6.75771865552855,1.40181396434822e-11
Genetic variance,CV - GW,2X,Peri,200,8,3,DV,-0.045260036307443,0.00628011413484597,Inf,-7.20688117056859,5.72479193056991e-13
Genetic variance,CV - GW,20X,WT,200,8,3,DV,-0.0204706942852718,0.00628011413484605,Inf,-3.25960545393394,0.00111567296406853
Genetic variance,CV - GW,2X,WT,200,8,3,DV,-0.02137352893155,0.00628011413484606,Inf,-3.40336631988201,0.000665609754888722
Genetic variance,CV - GW,20X,Chr,2,2,4,DV,-0.0755134221031286,0.00628011413484588,Inf,-12.0242117391043,2.65106031521103e-33
Genetic variance,CV - GW,2X,Chr,2,2,4,DV,-0.0714148994539483,0.00628011413484606,Inf,-11.3715926049326,5.79209936532883e-30
Genetic variance,CV - GW,20X,Peri,2,2,4,DV,-0.0797442262403226,0.00628011413484604,Inf,-12.6978944216716,6.07420311817184e-37
Genetic variance,CV - GW,2X,Peri,2,2,4,DV,-0.0743492101210623,0.00628011413484608,Inf,-11.8388310346982,2.4585574723857e-32
Genetic variance,CV - GW,20X,WT,2,2,4,DV,-0.0639167272145258,0.00628011413484603,Inf,-10.1776378330253,2.49545390658571e-24
Genetic variance,CV - GW,2X,WT,2,2,4,DV,-0.0652972744006949,0.00628011413484606,Inf,-10.3974661922757,2.5461359505117e-25
Genetic variance,CV - GW,20X,Chr,200,2,4,DV,-0.0136142796058489,0.00628011413484607,Inf,-2.16783951907948,0.0301708988628217
Genetic variance,CV - GW,2X,Chr,200,2,4,DV,-0.0269590046734872,0.00628011413484606,Inf,-4.2927571210691,1.7646800999669e-05
Genetic variance,CV - GW,20X,Peri,200,2,4,DV,-0.0443498825419211,0.00628011413484605,Inf,-7.06195486095385,1.64176324358071e-12
Genetic variance,CV - GW,2X,Peri,200,2,4,DV,-0.0315492755093057,0.00628011413484607,Inf,-5.02367868352108,5.06910185865482e-07
Genetic variance,CV - GW,20X,WT,200,2,4,DV,-0.0209228664687125,0.00628011413484606,Inf,-3.33160608540841,0.000863463826977861
Genetic variance,CV - GW,2X,WT,200,2,4,DV,-0.0380280716254204,0.00628011413484609,Inf,-6.05531536670907,1.40142833039216e-09
Genetic variance,CV - GW,20X,Chr,200,8,4,DV,-0.0780484937572558,0.00628011413484603,Inf,-12.4278782330075,1.84465657374368e-35
Genetic variance,CV - GW,2X,Chr,200,8,4,DV,-0.043394227379112,0.00628011413484605,Inf,-6.90978323759013,4.85394811648178e-12
Genetic variance,CV - GW,20X,Peri,200,8,4,DV,-0.0843738959014673,0.00628011413484605,Inf,-13.4350895684057,3.76612376606841e-41
Genetic variance,CV - GW,2X,Peri,200,8,4,DV,-0.0418286303379484,0.00628011413484611,Inf,-6.66048887644514,2.72918224318996e-11
Genetic variance,CV - GW,20X,WT,200,8,4,DV,-0.0371890774516493,0.00628011413484602,Inf,-5.92171999634544,3.18591739785191e-09
Genetic variance,CV - GW,2X,WT,200,8,4,DV,-0.0282068730214931,0.00628011413484602,Inf,-4.49145866075645,7.07370320778488e-06
Genetic variance,CV - GW,20X,Chr,2,2,5,DV,-0.109519817016502,0.00628011413484583,Inf,-17.4391443634473,4.16259224845043e-68
Genetic variance,CV - GW,2X,Chr,2,2,5,DV,-0.0864461153028213,0.00628011413484601,Inf,-13.7650548137595,4.13570457532786e-43
Genetic variance,CV - GW,20X,Peri,2,2,5,DV,-0.106876566042803,0.00628011413484607,Inf,-17.0182521763075,6.01391660524363e-65
Genetic variance,CV - GW,2X,Peri,2,2,5,DV,-0.092584887884624,0.00628011413484604,Inf,-14.7425486060682,3.43570264546566e-49
Genetic variance,CV - GW,20X,WT,2,2,5,DV,-0.0804220100863413,0.00628011413484599,Inf,-12.8058198242146,1.52110793581324e-37
Genetic variance,CV - GW,2X,WT,2,2,5,DV,-0.0714441736441328,0.00628011413484602,Inf,-11.376254015467,5.49079226501726e-30
Genetic variance,CV - GW,20X,Chr,200,2,5,DV,-0.0210754490539744,0.00628011413484603,Inf,-3.35590223385185,0.000791065281627862
Genetic variance,CV - GW,2X,Chr,200,2,5,DV,-0.0207517172001354,0.00628011413484604,Inf,-3.30435351246115,0.000951957105162845
Genetic variance,CV - GW,20X,Peri,200,2,5,DV,-0.049728063992869,0.00628011413484605,Inf,-7.91833761697836,2.40707034112446e-15
Genetic variance,CV - GW,2X,Peri,200,2,5,DV,-0.0345170474217304,0.00628011413484605,Inf,-5.49624524022708,3.87962889156044e-08
Genetic variance,CV - GW,20X,WT,200,2,5,DV,-0.0285831154392309,0.00628011413484604,Inf,-4.55136878494512,5.32980329943984e-06
Genetic variance,CV - GW,2X,WT,200,2,5,DV,-0.0228021987070867,0.00628011413484603,Inf,-3.63085737256999,0.00028248126603365
Genetic variance,CV - GW,20X,Chr,2,8,5,DV,-0.0313774797018323,0.00628011413484601,Inf,-4.99632316039136,5.84337091783365e-07
Genetic variance,CV - GW,2X,Chr,2,8,5,DV,-0.0211179664656566,0.00628011413484602,Inf,-3.36267239929301,0.00077191909709835
Genetic variance,CV - GW,20X,Peri,2,8,5,DV,-0.0352460461124775,0.00628011413484606,Inf,-5.61232572460906,1.9962521962653e-08
Genetic variance,CV - GW,2X,Peri,2,8,5,DV,-0.0245857047176756,0.00628011413484603,Inf,-3.9148499835789,9.04604344589897e-05
Genetic variance,CV - GW,20X,WT,2,8,5,DV,-0.0238238832068785,0.00628011413484601,Inf,-3.7935430304823,0.000148512880138296
Genetic variance,CV - GW,2X,WT,2,8,5,DV,-0.0182726524431771,0.00628011413484604,Inf,-2.90960515220397,0.0036188562837414
Genetic variance,CV - GW,20X,Chr,200,8,5,DV,-0.0332600927061226,0.00628011413484602,Inf,-5.29609685301333,1.18304106802971e-07
Genetic variance,CV - GW,2X,Chr,200,8,5,DV,-0.0267604824646391,0.00628011413484602,Inf,-4.261145878887,2.03381418566281e-05
Genetic variance,CV - GW,20X,Peri,200,8,5,DV,-0.0363858684744857,0.00628011413484608,Inf,-5.79382280213566,6.8802050941286e-09
Genetic variance,CV - GW,2X,Peri,200,8,5,DV,-0.0268198441226977,0.00628011413484607,Inf,-4.2705982004187,1.94949357046052e-05
Genetic variance,CV - GW,20X,WT,200,8,5,DV,-0.0173208966280105,0.006280114134846,Inf,-2.75805443278545,0.00581465146061141
Genetic variance,CV - GW,2X,WT,200,8,5,DV,-0.0161066634432766,0.00628011413484596,Inf,-2.56470871347812,0.0103262453733966
Genetic variance,CV - GW,20X,Chr,2,2,1,R,-0.0220553384289707,0.00628011413484544,Inf,-3.51193273806854,0.000444860572307286
Genetic variance,CV - GW,2X,Chr,2,2,1,R,-0.0175523797310992,0.00628011413484612,Inf,-2.79491412961865,0.00519135023922302
Genetic variance,CV - GW,20X,Peri,2,2,1,R,-0.0181390704644233,0.00628011413484582,Inf,-2.88833452305857,0.00387287746268999
Genetic variance,CV - GW,2X,Peri,2,2,1,R,-0.0277649491264251,0.00628011413484601,Inf,-4.42108989267691,9.8204305838498e-06
Genetic variance,CV - GW,20X,WT,2,2,1,R,-0.0213000180752255,0.00628011413484607,Inf,-3.39166098224862,0.000694703393807601
Genetic variance,CV - GW,20X,Chr,200,2,1,R,-0.0134671129481555,0.00628011413484612,Inf,-2.14440576381108,0.0320003888378377
Genetic variance,CV - GW,2X,Chr,200,2,1,R,-0.0156003911184315,0.00628011413484608,Inf,-2.48409356636857,0.0129881676522735
Genetic variance,CV - GW,20X,Peri,200,2,1,R,-0.0164872484432699,0.00628011413484604,Inf,-2.6253103190893,0.00865700282883334
Genetic variance,CV - GW,2X,WT,200,2,1,R,-0.0241808688771882,0.0062801141348461,Inf,-3.85038684934359,0.000117931404382905
Genetic variance,CV - GW,20X,Chr,200,8,1,R,-0.0174531479537784,0.0062801141348461,Inf,-2.77911317836362,0.00545075300033621
Genetic variance,CV - GW,2X,Chr,200,8,1,R,-0.0153326098448624,0.00628011413484612,Inf,-2.4414540111281,0.0146282513609204
Genetic variance,CV - GW,2X,Peri,200,8,1,R,-0.0183850723335969,0.00628011413484605,Inf,-2.92750608330267,0.00341692376372615
Genetic variance,CV - GW,20X,WT,200,8,1,R,-0.0134429860615307,0.00628011413484613,Inf,-2.14056397270558,0.0323092167244488
Genetic variance,CV - GW,20X,Chr,2,2,2,R,-0.111971768330492,0.00628011413484601,Inf,-17.8295753749447,4.16572889959326e-71
Genetic variance,CV - GW,2X,Chr,2,2,2,R,-0.0970513345258819,0.00628011413484603,Inf,-15.4537532984281,7.11753837933782e-54
Genetic variance,CV - GW,20X,Peri,2,2,2,R,-0.110883001668237,0.00628011413484605,Inf,-17.656208038161,9.1162096067427e-70
Genetic variance,CV - GW,2X,Peri,2,2,2,R,-0.0938816534109296,0.00628011413484605,Inf,-14.949036179138,1.58019667156342e-50
Genetic variance,CV - GW,20X,WT,2,2,2,R,-0.0903298057338252,0.00628011413484603,Inf,-14.3834656177057,6.57194967605859e-47
Genetic variance,CV - GW,2X,WT,2,2,2,R,-0.094318246208104,0.00628011413484601,Inf,-15.0185560617071,5.55036350424383e-51
Genetic variance,CV - GW,2X,Chr,200,2,2,R,-0.0171212667319762,0.00628011413484609,Inf,-2.72626681049894,0.00640551962454308
Genetic variance,CV - GW,2X,WT,200,2,2,R,-0.016054130859535,0.00628011413484613,Inf,-2.55634380439941,0.0105778548600218
Genetic variance,CV - GW,20X,Chr,2,8,2,R,-0.0362531718537213,0.00628011413484603,Inf,-5.77269315099957,7.80144352756425e-09
Genetic variance,CV - GW,2X,Chr,2,8,2,R,-0.012981402625794,0.00628011413484607,Inf,-2.06706476141331,0.0387280520149694
Genetic variance,CV - GW,20X,Peri,2,8,2,R,-0.0301242430161427,0.00628011413484602,Inf,-4.7967668053984,1.61247135892676e-06
Genetic variance,CV - GW,2X,Peri,2,8,2,R,-0.0268118958255187,0.00628011413484597,Inf,-4.26933257100371,1.96058755052402e-05
Genetic variance,CV - GW,20X,WT,2,8,2,R,-0.0137560441699511,0.00628011413484602,Inf,-2.19041308399539,0.0284942919737194
Genetic variance,CV - GW,2X,WT,2,8,2,R,-0.0182527925542224,0.00628011413484611,Inf,-2.90644280697768,0.00365563720302574
Genetic variance,CV - GW,20X,Chr,200,8,2,R,-0.0172136738820286,0.00628011413484608,Inf,-2.74098105741679,0.00612560388912775
Genetic variance,CV - GW,2X,Chr,200,8,2,R,-0.0223354496774736,0.00628011413484604,Inf,-3.55653562943108,0.000375777536393603
Genetic variance,CV - GW,20X,Peri,200,8,2,R,-0.0251945305456236,0.00628011413484618,Inf,-4.01179500955689,6.02588142308071e-05
Genetic variance,CV - GW,2X,Peri,200,8,2,R,-0.0195279314240828,0.00628011413484603,Inf,-3.10948670753124,0.00187412717113046
Genetic variance,CV - GW,20X,WT,200,8,2,R,-0.0165548378943654,0.006280114134846,Inf,-2.63607277493714,0.00838717414327747
Genetic variance,CV - GW,2X,WT,200,8,2,R,-0.0143482573941946,0.00628011413484619,Inf,-2.28471283898824,0.0223296713019481
Genetic variance,CV - GW,20X,Chr,2,2,3,R,-0.113429426776399,0.00628011413484609,Inf,-18.0616823740544,6.38467390205297e-73
Genetic variance,CV - GW,2X,Chr,2,2,3,R,-0.108953739003029,0.00628011413484606,Inf,-17.3490061905857,2.00686040878303e-67
Genetic variance,CV - GW,20X,Peri,2,2,3,R,-0.113215003563065,0.00628011413484605,Inf,-18.0275391708053,1.18447168978658e-72
Genetic variance,CV - GW,2X,Peri,2,2,3,R,-0.0908854273055572,0.00628011413484607,Inf,-14.4719387823331,1.82261344700486e-47
Genetic variance,CV - GW,20X,WT,2,2,3,R,-0.0966069094029548,0.00628011413484604,Inf,-15.382986252896,2.12897636542125e-53
Genetic variance,CV - GW,2X,WT,2,2,3,R,-0.0887455245398335,0.00628011413484608,Inf,-14.1311961270603,2.43964966788476e-45
Genetic variance,CV - GW,2X,Peri,200,2,3,R,-0.0146945523699909,0.00628011413484621,Inf,-2.33985434889724,0.0192912615977789
Genetic variance,CV - GW,2X,WT,200,2,3,R,-0.0131925141282808,0.00628011413484625,Inf,-2.10068063175475,0.0356690106348736
Genetic variance,CV - GW,20X,Chr,2,8,3,R,-0.0386557329944295,0.00628011413484607,Inf,-6.15525962815595,7.49546007952454e-10
Genetic variance,CV - GW,2X,Chr,2,8,3,R,-0.0247636093062997,0.00628011413484609,Inf,-3.94317822488214,8.04088536873527e-05
Genetic variance,CV - GW,20X,Peri,2,8,3,R,-0.0326780489792451,0.00628011413484614,Inf,-5.20341641530463,1.95657775084334e-07
Genetic variance,CV - GW,2X,Peri,2,8,3,R,-0.0266314603376109,0.00628011413484617,Inf,-4.2406013275845,2.22921772581292e-05
Genetic variance,CV - GW,20X,WT,2,8,3,R,-0.0212012926161862,0.00628011413484608,Inf,-3.37594065345849,0.000735637853453401
Genetic variance,CV - GW,2X,WT,2,8,3,R,-0.0209619114621416,0.00628011413484617,Inf,-3.33782332805565,0.000844374189594809
Genetic variance,CV - GW,20X,Chr,200,8,3,R,-0.0368734776924459,0.00628011413484611,Inf,-5.87146617094874,4.31957746676578e-09
Genetic variance,CV - GW,2X,Chr,200,8,3,R,-0.0262289180664139,0.00628011413484614,Inf,-4.17650340475165,2.96024313811674e-05
Genetic variance,CV - GW,20X,Peri,200,8,3,R,-0.0279415930797266,0.00628011413484626,Inf,-4.44921739951954,8.61837466635877e-06
Genetic variance,CV - GW,2X,Peri,200,8,3,R,-0.0229293921318106,0.00628011413484605,Inf,-3.6511107345301,0.000261108622507787
Genetic variance,CV - GW,2X,WT,200,8,3,R,-0.0184537471563074,0.00628011413484646,Inf,-2.93844136588429,0.00329867047179471
Genetic variance,CV - GW,20X,Chr,2,2,4,R,-0.0858704009776353,0.00628011413484612,Inf,-13.6733822242451,1.46427727518765e-42
Genetic variance,CV - GW,2X,Chr,2,2,4,R,-0.0701905395261097,0.00628011413484605,Inf,-11.1766343762207,5.30644377634981e-29
Genetic variance,CV - GW,20X,Peri,2,2,4,R,-0.0756496524201798,0.0062801141348461,Inf,-12.0459040705052,2.03829333176426e-33
Genetic variance,CV - GW,2X,Peri,2,2,4,R,-0.0751739029403996,0.00628011413484606,Inf,-11.9701491607114,5.09369714689557e-33
Genetic variance,CV - GW,20X,WT,2,2,4,R,-0.0656635689020018,0.00628011413484606,Inf,-10.4557922821273,1.3784185852118e-25
Genetic variance,CV - GW,2X,WT,2,2,4,R,-0.0740488088574571,0.00628011413484606,Inf,-11.7909973079291,4.34366613517544e-32
Genetic variance,CV - GW,2X,Peri,200,2,4,R,-0.0348901166289505,0.00628011413484599,Inf,-5.55565008529994,2.76580445587495e-08
Genetic variance,CV - GW,20X,WT,200,2,4,R,-0.0170180277201484,0.00628011413484609,Inf,-2.70982777617392,0.00673181530165322
Genetic variance,CV - GW,20X,Chr,200,8,4,R,-0.0561834060744812,0.00628011413484601,Inf,-8.94623964917142,3.6779805801188e-19
Genetic variance,CV - GW,2X,Chr,200,8,4,R,-0.0199475892458321,0.00628011413484607,Inf,-3.17630998697145,0.0014916146957752
Genetic variance,CV - GW,20X,Peri,200,8,4,R,-0.0472486030273707,0.00628011413484615,Inf,-7.52352616733584,5.33183230905076e-14
Genetic variance,CV - GW,2X,Peri,200,8,4,R,-0.0214095294828207,0.00628011413484595,Inf,-3.40909878755665,0.00065177872742872
Genetic variance,CV - GW,20X,WT,200,8,4,R,-0.024776533079995,0.00628011413484616,Inf,-3.945236113229,7.97213844654315e-05
Genetic variance,CV - GW,2X,WT,200,8,4,R,-0.0233283351877474,0.00628011413484645,Inf,-3.71463554432962,0.000203496770862788
Genetic variance,CV - GW,20X,Chr,2,2,5,R,-0.104920868861327,0.00628011413484613,Inf,-16.7068410873552,1.16864551840514e-62
Genetic variance,CV - GW,2X,Chr,2,2,5,R,-0.0987926912682311,0.00628011413484606,Inf,-15.7310343644977,9.26845184220255e-56
Genetic variance,CV - GW,20X,Peri,2,2,5,R,-0.101860930314242,0.00628011413484608,Inf,-16.2195985816648,3.66582726412405e-59
Genetic variance,CV - GW,2X,Peri,2,2,5,R,-0.0917004739701733,0.00628011413484606,Inf,-14.6017209243636,2.73844515829729e-48
Genetic variance,CV - GW,20X,WT,2,2,5,R,-0.0926024241109104,0.00628011413484606,Inf,-14.74534094804,3.2965077094495e-49
Genetic variance,CV - GW,2X,WT,2,2,5,R,-0.0939882875950949,0.00628011413484607,Inf,-14.9660158361753,1.22439934110666e-50
Genetic variance,CV - GW,2X,Chr,200,2,5,R,-0.0198286077936272,0.00628011413484605,Inf,-3.15736424018244,0.00159202348698116
Genetic variance,CV - GW,20X,Peri,200,2,5,R,-0.0221999931263488,0.00628011413484609,Inf,-3.53496650692526,0.000407826847673213
Genetic variance,CV - GW,20X,Chr,2,8,5,R,-0.0379964794156484,0.00628011413484603,Inf,-6.05028485148383,1.44589944589905e-09
Genetic variance,CV - GW,2X,Chr,2,8,5,R,-0.0315093771936204,0.00628011413484604,Inf,-5.01732556400313,5.23957370740522e-07
Genetic variance,CV - GW,20X,Peri,2,8,5,R,-0.0336098305224429,0.00628011413484605,Inf,-5.35178657597229,8.7090079090648e-08
Genetic variance,CV - GW,2X,Peri,2,8,5,R,-0.0264084645108879,0.00628011413484594,Inf,-4.20509308331795,2.60974727367441e-05
Genetic variance,CV - GW,20X,WT,2,8,5,R,-0.0240998492138791,0.00628011413484608,Inf,-3.83748586353833,0.000124300387546168
Genetic variance,CV - GW,2X,WT,2,8,5,R,-0.019748203181543,0.00628011413484617,Inf,-3.14456119069033,0.00166336121081574
Genetic variance,CV - GW,20X,Chr,200,8,5,R,-0.0173031177505748,0.00628011413484602,Inf,-2.75522345279782,0.00586520636375251
Genetic variance,CV - GW,2X,Chr,200,8,5,R,-0.0147895971625293,0.00628011413484597,Inf,-2.35498859494726,0.0185232742080555
Genetic variance,CV - GW,20X,Peri,200,8,5,R,-0.0192952300139231,0.00628011413484608,Inf,-3.07243301628243,0.00212321479508605
Genetic variance,CV - GW,2X,Peri,200,8,5,R,-0.0192161067701741,0.00628011413484556,Inf,-3.05983400262624,0.00221459699142409
Genetic variance,CV - GW,20X,WT,200,8,5,R,-0.0164883045869851,0.00628011413484602,Inf,-2.62547849178371,0.00865272753789168
Genetic variance,CV - GW,2X,WT,200,8,5,R,-0.0162457374829468,0.00628011413484604,Inf,-2.58685385872292,0.00968566619313275
